Service, Operation, UsageType, Resource, StartTime, EndTime, UsageValue
AmazonEC2,RunInstances,USW2-CloudFront-In-Bytes,,11/4/2016 1:00,11/4/2016 2:00,8566
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 1:00,11/4/2016 2:00,228
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 1:00,11/4/2016 2:00,25769803776
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 1:00,11/4/2016 2:00,2613
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 1:00,11/4/2016 2:00,15452
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 1:00,11/4/2016 2:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 1:00,11/4/2016 2:00,180868
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 1:00,11/4/2016 2:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 1:00,11/4/2016 2:00,6161
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 1:00,11/4/2016 2:00,17666
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 1:00,11/4/2016 2:00,535
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 2:00,11/4/2016 3:00,1175394
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 2:00,11/4/2016 3:00,23688
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 2:00,11/4/2016 3:00,182531
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 2:00,11/4/2016 3:00,988
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 2:00,11/4/2016 3:00,3
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 2:00,11/4/2016 3:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 2:00,11/4/2016 3:00,25769803776
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 2:00,11/4/2016 3:00,5226
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 2:00,11/4/2016 3:00,182531
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 2:00,11/4/2016 3:00,0
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 2:00,11/4/2016 3:00,7839
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 2:00,11/4/2016 3:00,1
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 2:00,11/4/2016 3:00,304
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 2:00,11/4/2016 3:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 2:00,11/4/2016 3:00,1175394
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 2:00,11/4/2016 3:00,197408
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 2:00,11/4/2016 3:00,1397
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 2:00,11/4/2016 3:00,2102
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 2:00,11/4/2016 3:00,103587
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 3:00,11/4/2016 4:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,42049
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 3:00,11/4/2016 4:00,943
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 3:00,11/4/2016 4:00,182162
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 3:00,11/4/2016 4:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,181894
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 3:00,11/4/2016 4:00,20613
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/4/2016 3:00,11/4/2016 4:00,2200
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,912
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,1659
AmazonEC2,RunInstances,USW2-CloudFront-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,600
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 3:00,11/4/2016 4:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,15799
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 3:00,11/4/2016 4:00,2619
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 3:00,11/4/2016 4:00,1
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 3:00,11/4/2016 4:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 3:00,11/4/2016 4:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 3:00,11/4/2016 4:00,1173186
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 3:00,11/4/2016 4:00,228
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 3:00,11/4/2016 4:00,614
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 3:00,11/4/2016 4:00,1170805
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 4:00,11/4/2016 5:00,1188627
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/4/2016 4:00,11/4/2016 5:00,146
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 4:00,11/4/2016 5:00,1186246
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 4:00,11/4/2016 5:00,15678
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 4:00,11/4/2016 5:00,186006
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 4:00,11/4/2016 5:00,186274
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 4:00,11/4/2016 5:00,31680
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 4:00,11/4/2016 5:00,12470
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 4:00,11/4/2016 5:00,1
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 4:00,11/4/2016 5:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 4:00,11/4/2016 5:00,3278
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 4:00,11/4/2016 5:00,304
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/4/2016 4:00,11/4/2016 5:00,267
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 4:00,11/4/2016 5:00,988
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 4:00,11/4/2016 5:00,25769803776
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 4:00,11/4/2016 5:00,4454
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 4:00,11/4/2016 5:00,1
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 4:00,11/4/2016 5:00,16292
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 4:00,11/4/2016 5:00,0
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 4:00,11/4/2016 5:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 4:00,11/4/2016 5:00,1786
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 5:00,11/4/2016 6:00,912
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 5:00,11/4/2016 6:00,0
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 5:00,11/4/2016 6:00,5226
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 5:00,11/4/2016 6:00,1175186
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 5:00,11/4/2016 6:00,17049
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 5:00,11/4/2016 6:00,1730
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 5:00,11/4/2016 6:00,3
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 5:00,11/4/2016 6:00,1
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 5:00,11/4/2016 6:00,3
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 5:00,11/4/2016 6:00,1
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 5:00,11/4/2016 6:00,25769803776
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/4/2016 5:00,11/4/2016 6:00,393
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 5:00,11/4/2016 6:00,228
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 5:00,11/4/2016 6:00,182323
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 5:00,11/4/2016 6:00,1175186
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 5:00,11/4/2016 6:00,182323
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/4/2016 5:00,11/4/2016 6:00,216
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 5:00,11/4/2016 6:00,5226
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 5:00,11/4/2016 6:00,20888
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 5:00,11/4/2016 6:00,1807
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 5:00,11/4/2016 6:00,7929
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 6:00,11/4/2016 7:00,988
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 6:00,11/4/2016 7:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 6:00,11/4/2016 7:00,184962
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 6:00,11/4/2016 7:00,1183209
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 6:00,11/4/2016 7:00,13267
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 6:00,11/4/2016 7:00,25769803776
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/4/2016 6:00,11/4/2016 7:00,146
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 6:00,11/4/2016 7:00,3027
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 6:00,11/4/2016 7:00,0
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 6:00,11/4/2016 7:00,5090
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 6:00,11/4/2016 7:00,15880
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 6:00,11/4/2016 7:00,32712
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 6:00,11/4/2016 7:00,304
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 6:00,11/4/2016 7:00,1183209
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 6:00,11/4/2016 7:00,1826
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 6:00,11/4/2016 7:00,12942
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 6:00,11/4/2016 7:00,1
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 6:00,11/4/2016 7:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 6:00,11/4/2016 7:00,184962
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/4/2016 6:00,11/4/2016 7:00,265
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 6:00,11/4/2016 7:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 7:00,11/4/2016 8:00,1224
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 7:00,11/4/2016 8:00,5226
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 7:00,11/4/2016 8:00,1178111
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 7:00,11/4/2016 8:00,228
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 7:00,11/4/2016 8:00,1
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 7:00,11/4/2016 8:00,7839
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 7:00,11/4/2016 8:00,23326
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 7:00,11/4/2016 8:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 7:00,11/4/2016 8:00,1689
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 7:00,11/4/2016 8:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 7:00,11/4/2016 8:00,0
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 7:00,11/4/2016 8:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 7:00,11/4/2016 8:00,1182873
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 7:00,11/4/2016 8:00,5931
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 7:00,11/4/2016 8:00,912
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 7:00,11/4/2016 8:00,183891
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 7:00,11/4/2016 8:00,183355
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 7:00,11/4/2016 8:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 7:00,11/4/2016 8:00,1779
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 8:00,11/4/2016 9:00,912
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 8:00,11/4/2016 9:00,1179202
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 8:00,11/4/2016 9:00,4556
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 8:00,11/4/2016 9:00,9258
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 8:00,11/4/2016 9:00,26234
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 8:00,11/4/2016 9:00,25769803776
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 8:00,11/4/2016 9:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 8:00,11/4/2016 9:00,9027
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 8:00,11/4/2016 9:00,1179202
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 8:00,11/4/2016 9:00,186992
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 8:00,11/4/2016 9:00,228
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 8:00,11/4/2016 9:00,186992
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 8:00,11/4/2016 9:00,1
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 8:00,11/4/2016 9:00,1833
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 8:00,11/4/2016 9:00,2491
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 8:00,11/4/2016 9:00,6645
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 8:00,11/4/2016 9:00,0
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 8:00,11/4/2016 9:00,3
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 8:00,11/4/2016 9:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 9:00,11/4/2016 10:00,31996
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 9:00,11/4/2016 10:00,1185866
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 9:00,11/4/2016 10:00,185674
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 9:00,11/4/2016 10:00,5892
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 9:00,11/4/2016 10:00,304
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 9:00,11/4/2016 10:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 9:00,11/4/2016 10:00,3158
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 9:00,11/4/2016 10:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 9:00,11/4/2016 10:00,185674
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 9:00,11/4/2016 10:00,0
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 9:00,11/4/2016 10:00,18294
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 9:00,11/4/2016 10:00,860
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 9:00,11/4/2016 10:00,1185866
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 9:00,11/4/2016 10:00,25769803776
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 9:00,11/4/2016 10:00,988
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 9:00,11/4/2016 10:00,18291
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 9:00,11/4/2016 10:00,1782
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 9:00,11/4/2016 10:00,1
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 9:00,11/4/2016 10:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,190230
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 10:00,11/4/2016 11:00,1876
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,189798
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,6720
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 10:00,11/4/2016 11:00,21724
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,39860
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 10:00,11/4/2016 11:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,836
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,228
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 10:00,11/4/2016 11:00,1
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 10:00,11/4/2016 11:00,1
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,5776
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,1192854
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 10:00,11/4/2016 11:00,19739
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,6671
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 10:00,11/4/2016 11:00,0
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 10:00,11/4/2016 11:00,3
AmazonEC2,PublicIP-Out,USW2-CNN1-AWS-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,38896
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,912
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 10:00,11/4/2016 11:00,25769803776
AmazonEC2,PublicIP-In,USW2-CNN1-AWS-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,14552
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 10:00,11/4/2016 11:00,1193078
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/4/2016 10:00,11/4/2016 11:00,4428
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 11:00,11/4/2016 12:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 11:00,11/4/2016 12:00,17666
AmazonEC2,RunInstances,USW2-DataTransfer-In-Bytes,,11/4/2016 11:00,11/4/2016 12:00,3147
AmazonEC2,RunInstances,USW2-C3DataTransfer-In-Bytes,,11/4/2016 11:00,11/4/2016 12:00,133
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 11:00,11/4/2016 12:00,25769803776
AmazonEC2,PublicIP-In,USW2-USE1-AWS-In-Bytes,,11/4/2016 11:00,11/4/2016 12:00,304
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 11:00,11/4/2016 12:00,181292
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 11:00,11/4/2016 12:00,499
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 11:00,11/4/2016 12:00,3244
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 11:00,11/4/2016 12:00,9403
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 11:00,11/4/2016 12:00,1172581
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 11:00,11/4/2016 12:00,181508
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 11:00,11/4/2016 12:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 11:00,11/4/2016 12:00,0
AmazonEC2,PublicIP-Out,USW2-USE1-AWS-Out-Bytes,,11/4/2016 11:00,11/4/2016 12:00,988
AmazonEC2,LoadBalancing,USW2-TestDataProcessing-Bytes,,11/4/2016 11:00,11/4/2016 12:00,2613
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 11:00,11/4/2016 12:00,1
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 11:00,11/4/2016 12:00,1172469
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 11:00,11/4/2016 12:00,3
AmazonEC2,EBS:Gp2-IO-Write,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 11:00,11/4/2016 12:00,1779
AmazonEC2,RunInstances,USW2-C3DataTransfer-Out-Bytes,,11/4/2016 11:00,11/4/2016 12:00,73
AmazonEC2,Unknown,USW2-CW:AlarmMonitorUsage,,11/4/2016 12:00,11/4/2016 13:00,3
AmazonEC2,RunInstances,USW2-DataTransfer-Out-Bytes,,11/4/2016 12:00,11/4/2016 13:00,5624
AmazonEC2,LoadBalancing,USW2-DataProcessing-Bytes,,11/4/2016 12:00,11/4/2016 13:00,10452
AmazonEC2,Unknown,CW:AlarmMonitorUsage,,11/4/2016 12:00,11/4/2016 13:00,1
AmazonEC2,EBS:Gp2-IO-Read,USW2-EBS:VolumeIOUsage.gp2,,11/4/2016 12:00,11/4/2016 13:00,0
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-In-Bytes,,11/4/2016 12:00,11/4/2016 13:00,1180612
AmazonEC2,LoadBalancing,USW2-DataTransfer-In-Bytes,,11/4/2016 12:00,11/4/2016 13:00,3604
AmazonEC2,RunInstances,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 12:00,11/4/2016 13:00,1180612
AmazonEC2,LoadBalancing,USW2-LoadBalancerUsage,,11/4/2016 12:00,11/4/2016 13:00,1
AmazonEC2,RunInstances,USW2-BoxUsage:t2.micro,,11/4/2016 12:00,11/4/2016 13:00,3
AmazonEC2,LoadBalancing,USW2-DataTransfer-ELB-Out-Bytes,,11/4/2016 12:00,11/4/2016 13:00,184159
AmazonEC2,CreateVolume-Gp2,USW2-EBS:VolumeUsage.gp2,,11/4/2016 12:00,11/4/2016 13:00,25769803776
AmazonEC2,LoadBalancing,USW2-DataTransfer-Out-Bytes,,11/4/2016 12:00,11/4/2016 13:00,26920
